stress_id,selector_expression,fields,values,bucket_size,sharpness,stress_blocker,provenance_status,family_key,source_family_key,role_token_count,tuple_token_count,other_token_count,sample_role_tokens,sample_tuple_tokens,sample_source_paths,promoted_to_family_candidate
S0272,B=12 AND C=9 AND E=3,B C E,12 | 9 | 3,2,razor_small,blocked_as_razor_small_until_proven,construction_context_covisible_no_promotion,roles=04_03 04_09 12_09 :: tuples=tuple_edge_2309 tuple_edge_612 tuple_edge_920,g900_channel_candidate_classifier_001_rows.v1.csv g900_channel_source_inventory_001_candidates.v1.csv g900_projection_exception_handles_001_rows.v1.csv g900_return_cell_carrier_incidence_packet_scout_002_candidates.v1.csv g900_root_smoke_signature_census_001_rows.v1.csv g900_transport_candidate_family_census_014_exact_packet_closes.v1.csv g900_transport_candidate_family_census_014_near_misses.v1.csv g900_transport_deferred_candidate_gate_audit_020_rows.v1.csv,3,3,0,04_03 04_09 12_09,tuple_edge_2309 tuple_edge_612 tuple_edge_920,labs/g900_observatory/artifacts/csv/g900_channel_candidate_classifier_001_rows.v1.csv | labs/g900_observatory/artifacts/csv/g900_channel_source_inventory_001_candidates.v1.csv | labs/g900_observatory/artifacts/csv/g900_projection_exception_handles_001_rows.v1.csv | labs/g900_observatory/artifacts/csv/g900_return_cell_carrier_incidence_packet_scout_002_candidates.v1.csv | labs/g900_observatory/artifacts/csv/g900_root_smoke_signature_census_001_rows.v1.csv | labs/g900_observatory/artifacts/csv/g900_transport_candidate_family_census_014_exact_packet_closes.v1.csv | labs/g900_observatory/artifacts/csv/g900_transport_candidate_family_census_014_near_misses.v1.csv | labs/g900_observatory/artifacts/csv/g900_transport_deferred_candidate_gate_audit_020_rows.v1.csv,false
S0065,B=12 AND D=4,B D,12 | 4,2,razor_small,blocked_as_razor_small_until_proven,construction_context_covisible_no_promotion,roles=04_03 04_09 12_09 :: tuples=tuple_edge_2309 tuple_edge_612 tuple_edge_920,g900_channel_candidate_classifier_001_rows.v1.csv g900_channel_source_inventory_001_candidates.v1.csv g900_projection_exception_handles_001_rows.v1.csv g900_return_cell_carrier_incidence_packet_scout_002_candidates.v1.csv g900_root_smoke_signature_census_001_rows.v1.csv g900_transport_candidate_family_census_014_exact_packet_closes.v1.csv g900_transport_candidate_family_census_014_near_misses.v1.csv g900_transport_deferred_candidate_gate_audit_020_rows.v1.csv,3,3,0,04_03 04_09 12_09,tuple_edge_2309 tuple_edge_612 tuple_edge_920,labs/g900_observatory/artifacts/csv/g900_channel_candidate_classifier_001_rows.v1.csv | labs/g900_observatory/artifacts/csv/g900_channel_source_inventory_001_candidates.v1.csv | labs/g900_observatory/artifacts/csv/g900_projection_exception_handles_001_rows.v1.csv | labs/g900_observatory/artifacts/csv/g900_return_cell_carrier_incidence_packet_scout_002_candidates.v1.csv | labs/g900_observatory/artifacts/csv/g900_root_smoke_signature_census_001_rows.v1.csv | labs/g900_observatory/artifacts/csv/g900_transport_candidate_family_census_014_exact_packet_closes.v1.csv | labs/g900_observatory/artifacts/csv/g900_transport_candidate_family_census_014_near_misses.v1.csv | labs/g900_observatory/artifacts/csv/g900_transport_deferred_candidate_gate_audit_020_rows.v1.csv,false
S0301,B=12 AND D=4 AND E=3,B D E,12 | 4 | 3,2,razor_small,blocked_as_razor_small_until_proven,construction_context_covisible_no_promotion,roles=04_03 04_09 12_09 :: tuples=tuple_edge_2309 tuple_edge_612 tuple_edge_920,g900_channel_candidate_classifier_001_rows.v1.csv g900_channel_source_inventory_001_candidates.v1.csv g900_projection_exception_handles_001_rows.v1.csv g900_return_cell_carrier_incidence_packet_scout_002_candidates.v1.csv g900_root_smoke_signature_census_001_rows.v1.csv g900_transport_candidate_family_census_014_exact_packet_closes.v1.csv g900_transport_candidate_family_census_014_near_misses.v1.csv g900_transport_deferred_candidate_gate_audit_020_rows.v1.csv,3,3,0,04_03 04_09 12_09,tuple_edge_2309 tuple_edge_612 tuple_edge_920,labs/g900_observatory/artifacts/csv/g900_channel_candidate_classifier_001_rows.v1.csv | labs/g900_observatory/artifacts/csv/g900_channel_source_inventory_001_candidates.v1.csv | labs/g900_observatory/artifacts/csv/g900_projection_exception_handles_001_rows.v1.csv | labs/g900_observatory/artifacts/csv/g900_return_cell_carrier_incidence_packet_scout_002_candidates.v1.csv | labs/g900_observatory/artifacts/csv/g900_root_smoke_signature_census_001_rows.v1.csv | labs/g900_observatory/artifacts/csv/g900_transport_candidate_family_census_014_exact_packet_closes.v1.csv | labs/g900_observatory/artifacts/csv/g900_transport_candidate_family_census_014_near_misses.v1.csv | labs/g900_observatory/artifacts/csv/g900_transport_deferred_candidate_gate_audit_020_rows.v1.csv,false
S0079,B=12 AND E=3,B E,12 | 3,2,razor_small,blocked_as_razor_small_until_proven,construction_context_covisible_no_promotion,roles=04_03 04_09 12_09 :: tuples=tuple_edge_2309 tuple_edge_612 tuple_edge_920,g900_channel_candidate_classifier_001_rows.v1.csv g900_channel_source_inventory_001_candidates.v1.csv g900_projection_exception_handles_001_rows.v1.csv g900_return_cell_carrier_incidence_packet_scout_002_candidates.v1.csv g900_root_smoke_signature_census_001_rows.v1.csv g900_transport_candidate_family_census_014_exact_packet_closes.v1.csv g900_transport_candidate_family_census_014_near_misses.v1.csv g900_transport_deferred_candidate_gate_audit_020_rows.v1.csv,3,3,0,04_03 04_09 12_09,tuple_edge_2309 tuple_edge_612 tuple_edge_920,labs/g900_observatory/artifacts/csv/g900_channel_candidate_classifier_001_rows.v1.csv | labs/g900_observatory/artifacts/csv/g900_channel_source_inventory_001_candidates.v1.csv | labs/g900_observatory/artifacts/csv/g900_projection_exception_handles_001_rows.v1.csv | labs/g900_observatory/artifacts/csv/g900_return_cell_carrier_incidence_packet_scout_002_candidates.v1.csv | labs/g900_observatory/artifacts/csv/g900_root_smoke_signature_census_001_rows.v1.csv | labs/g900_observatory/artifacts/csv/g900_transport_candidate_family_census_014_exact_packet_closes.v1.csv | labs/g900_observatory/artifacts/csv/g900_transport_candidate_family_census_014_near_misses.v1.csv | labs/g900_observatory/artifacts/csv/g900_transport_deferred_candidate_gate_audit_020_rows.v1.csv,false
S0261,B=8 AND C=3 AND D=9,B C D,8 | 3 | 9,2,razor_small,blocked_as_razor_small_until_proven,construction_context_covisible_no_promotion,roles=08_03 09_03 09_04 :: tuples=tuple_edge_611 tuple_edge_613 tuple_edge_922,g900_return_cell_bounded_information_transport_admission_007_history.v1.csv g900_return_cell_carrier_incidence_packet_scout_002_candidates.v1.csv g900_return_cell_carrier_incidence_packet_scout_002_edges.v1.csv g900_return_cell_conserved_packet_scout_001_edges.v1.csv g900_return_cell_one_step_information_transport_support_audit_006_history.v1.csv g900_return_cell_packet_successor_rule_scout_003_rule_rows.v1.csv g900_return_cell_packet_successor_rule_scout_003_target_packet.v1.csv g900_transport_candidate_family_census_014_exact_packet_closes.v1.csv,3,3,0,08_03 09_03 09_04,tuple_edge_611 tuple_edge_613 tuple_edge_922,labs/g900_observatory/artifacts/csv/g900_return_cell_bounded_information_transport_admission_007_history.v1.csv | labs/g900_observatory/artifacts/csv/g900_return_cell_carrier_incidence_packet_scout_002_candidates.v1.csv | labs/g900_observatory/artifacts/csv/g900_return_cell_carrier_incidence_packet_scout_002_edges.v1.csv | labs/g900_observatory/artifacts/csv/g900_return_cell_conserved_packet_scout_001_edges.v1.csv | labs/g900_observatory/artifacts/csv/g900_return_cell_one_step_information_transport_support_audit_006_history.v1.csv | labs/g900_observatory/artifacts/csv/g900_return_cell_packet_successor_rule_scout_003_rule_rows.v1.csv | labs/g900_observatory/artifacts/csv/g900_return_cell_packet_successor_rule_scout_003_target_packet.v1.csv | labs/g900_observatory/artifacts/csv/g900_transport_candidate_family_census_014_exact_packet_closes.v1.csv,false
S0286,B=8 AND C=3 AND E=4,B C E,8 | 3 | 4,2,razor_small,blocked_as_razor_small_until_proven,construction_context_covisible_no_promotion,roles=08_03 09_03 09_04 :: tuples=tuple_edge_611 tuple_edge_613 tuple_edge_922,g900_return_cell_bounded_information_transport_admission_007_history.v1.csv g900_return_cell_carrier_incidence_packet_scout_002_candidates.v1.csv g900_return_cell_carrier_incidence_packet_scout_002_edges.v1.csv g900_return_cell_conserved_packet_scout_001_edges.v1.csv g900_return_cell_one_step_information_transport_support_audit_006_history.v1.csv g900_return_cell_packet_successor_rule_scout_003_rule_rows.v1.csv g900_return_cell_packet_successor_rule_scout_003_target_packet.v1.csv g900_transport_candidate_family_census_014_exact_packet_closes.v1.csv,3,3,0,08_03 09_03 09_04,tuple_edge_611 tuple_edge_613 tuple_edge_922,labs/g900_observatory/artifacts/csv/g900_return_cell_bounded_information_transport_admission_007_history.v1.csv | labs/g900_observatory/artifacts/csv/g900_return_cell_carrier_incidence_packet_scout_002_candidates.v1.csv | labs/g900_observatory/artifacts/csv/g900_return_cell_carrier_incidence_packet_scout_002_edges.v1.csv | labs/g900_observatory/artifacts/csv/g900_return_cell_conserved_packet_scout_001_edges.v1.csv | labs/g900_observatory/artifacts/csv/g900_return_cell_one_step_information_transport_support_audit_006_history.v1.csv | labs/g900_observatory/artifacts/csv/g900_return_cell_packet_successor_rule_scout_003_rule_rows.v1.csv | labs/g900_observatory/artifacts/csv/g900_return_cell_packet_successor_rule_scout_003_target_packet.v1.csv | labs/g900_observatory/artifacts/csv/g900_transport_candidate_family_census_014_exact_packet_closes.v1.csv,false
S0070,B=8 AND D=9,B D,8 | 9,2,razor_small,blocked_as_razor_small_until_proven,construction_context_covisible_no_promotion,roles=08_03 09_03 09_04 :: tuples=tuple_edge_611 tuple_edge_613 tuple_edge_922,g900_return_cell_bounded_information_transport_admission_007_history.v1.csv g900_return_cell_carrier_incidence_packet_scout_002_candidates.v1.csv g900_return_cell_carrier_incidence_packet_scout_002_edges.v1.csv g900_return_cell_conserved_packet_scout_001_edges.v1.csv g900_return_cell_one_step_information_transport_support_audit_006_history.v1.csv g900_return_cell_packet_successor_rule_scout_003_rule_rows.v1.csv g900_return_cell_packet_successor_rule_scout_003_target_packet.v1.csv g900_transport_candidate_family_census_014_exact_packet_closes.v1.csv,3,3,0,08_03 09_03 09_04,tuple_edge_611 tuple_edge_613 tuple_edge_922,labs/g900_observatory/artifacts/csv/g900_return_cell_bounded_information_transport_admission_007_history.v1.csv | labs/g900_observatory/artifacts/csv/g900_return_cell_carrier_incidence_packet_scout_002_candidates.v1.csv | labs/g900_observatory/artifacts/csv/g900_return_cell_carrier_incidence_packet_scout_002_edges.v1.csv | labs/g900_observatory/artifacts/csv/g900_return_cell_conserved_packet_scout_001_edges.v1.csv | labs/g900_observatory/artifacts/csv/g900_return_cell_one_step_information_transport_support_audit_006_history.v1.csv | labs/g900_observatory/artifacts/csv/g900_return_cell_packet_successor_rule_scout_003_rule_rows.v1.csv | labs/g900_observatory/artifacts/csv/g900_return_cell_packet_successor_rule_scout_003_target_packet.v1.csv | labs/g900_observatory/artifacts/csv/g900_transport_candidate_family_census_014_exact_packet_closes.v1.csv,false
S0313,B=8 AND D=9 AND E=4,B D E,8 | 9 | 4,2,razor_small,blocked_as_razor_small_until_proven,construction_context_covisible_no_promotion,roles=08_03 09_03 09_04 :: tuples=tuple_edge_611 tuple_edge_613 tuple_edge_922,g900_return_cell_bounded_information_transport_admission_007_history.v1.csv g900_return_cell_carrier_incidence_packet_scout_002_candidates.v1.csv g900_return_cell_carrier_incidence_packet_scout_002_edges.v1.csv g900_return_cell_conserved_packet_scout_001_edges.v1.csv g900_return_cell_one_step_information_transport_support_audit_006_history.v1.csv g900_return_cell_packet_successor_rule_scout_003_rule_rows.v1.csv g900_return_cell_packet_successor_rule_scout_003_target_packet.v1.csv g900_transport_candidate_family_census_014_exact_packet_closes.v1.csv,3,3,0,08_03 09_03 09_04,tuple_edge_611 tuple_edge_613 tuple_edge_922,labs/g900_observatory/artifacts/csv/g900_return_cell_bounded_information_transport_admission_007_history.v1.csv | labs/g900_observatory/artifacts/csv/g900_return_cell_carrier_incidence_packet_scout_002_candidates.v1.csv | labs/g900_observatory/artifacts/csv/g900_return_cell_carrier_incidence_packet_scout_002_edges.v1.csv | labs/g900_observatory/artifacts/csv/g900_return_cell_conserved_packet_scout_001_edges.v1.csv | labs/g900_observatory/artifacts/csv/g900_return_cell_one_step_information_transport_support_audit_006_history.v1.csv | labs/g900_observatory/artifacts/csv/g900_return_cell_packet_successor_rule_scout_003_rule_rows.v1.csv | labs/g900_observatory/artifacts/csv/g900_return_cell_packet_successor_rule_scout_003_target_packet.v1.csv | labs/g900_observatory/artifacts/csv/g900_transport_candidate_family_census_014_exact_packet_closes.v1.csv,false
S0095,B=8 AND E=4,B E,8 | 4,2,razor_small,blocked_as_razor_small_until_proven,construction_context_covisible_no_promotion,roles=08_03 09_03 09_04 :: tuples=tuple_edge_611 tuple_edge_613 tuple_edge_922,g900_return_cell_bounded_information_transport_admission_007_history.v1.csv g900_return_cell_carrier_incidence_packet_scout_002_candidates.v1.csv g900_return_cell_carrier_incidence_packet_scout_002_edges.v1.csv g900_return_cell_conserved_packet_scout_001_edges.v1.csv g900_return_cell_one_step_information_transport_support_audit_006_history.v1.csv g900_return_cell_packet_successor_rule_scout_003_rule_rows.v1.csv g900_return_cell_packet_successor_rule_scout_003_target_packet.v1.csv g900_transport_candidate_family_census_014_exact_packet_closes.v1.csv,3,3,0,08_03 09_03 09_04,tuple_edge_611 tuple_edge_613 tuple_edge_922,labs/g900_observatory/artifacts/csv/g900_return_cell_bounded_information_transport_admission_007_history.v1.csv | labs/g900_observatory/artifacts/csv/g900_return_cell_carrier_incidence_packet_scout_002_candidates.v1.csv | labs/g900_observatory/artifacts/csv/g900_return_cell_carrier_incidence_packet_scout_002_edges.v1.csv | labs/g900_observatory/artifacts/csv/g900_return_cell_conserved_packet_scout_001_edges.v1.csv | labs/g900_observatory/artifacts/csv/g900_return_cell_one_step_information_transport_support_audit_006_history.v1.csv | labs/g900_observatory/artifacts/csv/g900_return_cell_packet_successor_rule_scout_003_rule_rows.v1.csv | labs/g900_observatory/artifacts/csv/g900_return_cell_packet_successor_rule_scout_003_target_packet.v1.csv | labs/g900_observatory/artifacts/csv/g900_transport_candidate_family_census_014_exact_packet_closes.v1.csv,false
S0103,C=3 AND D=9,C D,3 | 9,2,razor_small,blocked_as_razor_small_until_proven,construction_context_covisible_no_promotion,roles=08_03 09_03 09_04 :: tuples=tuple_edge_611 tuple_edge_613 tuple_edge_922,g900_return_cell_bounded_information_transport_admission_007_history.v1.csv g900_return_cell_carrier_incidence_packet_scout_002_candidates.v1.csv g900_return_cell_carrier_incidence_packet_scout_002_edges.v1.csv g900_return_cell_conserved_packet_scout_001_edges.v1.csv g900_return_cell_one_step_information_transport_support_audit_006_history.v1.csv g900_return_cell_packet_successor_rule_scout_003_rule_rows.v1.csv g900_return_cell_packet_successor_rule_scout_003_target_packet.v1.csv g900_transport_candidate_family_census_014_exact_packet_closes.v1.csv,3,3,0,08_03 09_03 09_04,tuple_edge_611 tuple_edge_613 tuple_edge_922,labs/g900_observatory/artifacts/csv/g900_return_cell_bounded_information_transport_admission_007_history.v1.csv | labs/g900_observatory/artifacts/csv/g900_return_cell_carrier_incidence_packet_scout_002_candidates.v1.csv | labs/g900_observatory/artifacts/csv/g900_return_cell_carrier_incidence_packet_scout_002_edges.v1.csv | labs/g900_observatory/artifacts/csv/g900_return_cell_conserved_packet_scout_001_edges.v1.csv | labs/g900_observatory/artifacts/csv/g900_return_cell_one_step_information_transport_support_audit_006_history.v1.csv | labs/g900_observatory/artifacts/csv/g900_return_cell_packet_successor_rule_scout_003_rule_rows.v1.csv | labs/g900_observatory/artifacts/csv/g900_return_cell_packet_successor_rule_scout_003_target_packet.v1.csv | labs/g900_observatory/artifacts/csv/g900_transport_candidate_family_census_014_exact_packet_closes.v1.csv,false
S0319,C=3 AND D=9 AND E=4,C D E,3 | 9 | 4,2,razor_small,blocked_as_razor_small_until_proven,construction_context_covisible_no_promotion,roles=08_03 09_03 09_04 :: tuples=tuple_edge_611 tuple_edge_613 tuple_edge_922,g900_return_cell_bounded_information_transport_admission_007_history.v1.csv g900_return_cell_carrier_incidence_packet_scout_002_candidates.v1.csv g900_return_cell_carrier_incidence_packet_scout_002_edges.v1.csv g900_return_cell_conserved_packet_scout_001_edges.v1.csv g900_return_cell_one_step_information_transport_support_audit_006_history.v1.csv g900_return_cell_packet_successor_rule_scout_003_rule_rows.v1.csv g900_return_cell_packet_successor_rule_scout_003_target_packet.v1.csv g900_transport_candidate_family_census_014_exact_packet_closes.v1.csv,3,3,0,08_03 09_03 09_04,tuple_edge_611 tuple_edge_613 tuple_edge_922,labs/g900_observatory/artifacts/csv/g900_return_cell_bounded_information_transport_admission_007_history.v1.csv | labs/g900_observatory/artifacts/csv/g900_return_cell_carrier_incidence_packet_scout_002_candidates.v1.csv | labs/g900_observatory/artifacts/csv/g900_return_cell_carrier_incidence_packet_scout_002_edges.v1.csv | labs/g900_observatory/artifacts/csv/g900_return_cell_conserved_packet_scout_001_edges.v1.csv | labs/g900_observatory/artifacts/csv/g900_return_cell_one_step_information_transport_support_audit_006_history.v1.csv | labs/g900_observatory/artifacts/csv/g900_return_cell_packet_successor_rule_scout_003_rule_rows.v1.csv | labs/g900_observatory/artifacts/csv/g900_return_cell_packet_successor_rule_scout_003_target_packet.v1.csv | labs/g900_observatory/artifacts/csv/g900_transport_candidate_family_census_014_exact_packet_closes.v1.csv,false
